2,36312431012233
0,849922388888975
2,24671474912899
19,2752213355929
3,45422199425069
9,50651895261344
10,4953837072506
4,70211440021557
3,98067823527904
8,75658028113259
3,43538106192181
6,60085585284696
7,40480435504708
12,3387072401112
1,09793746507866
13,7936892259417
5,54896520055815
4,49933879178046
16,8548314267386
4,565740450026
7,07950032961269
7,57017741167709
13,5711029297492
5,91229875781128
6,16824944140341
1,51659274271959
6,16504721356728
6,18508678433003
8,68973340189029
4,38835304825704
2,84429073245609
1,75430648274248
2,0848649346388
3,5723624466691
9,64549621168429
1,27895995876364
4,99868193965606
11,9917293147884
2,64215875609119
3,82901762143865
2,44447522766493
4,74378484098168
14,6458110040221
1,76529018352953
4,41066939649676
9,08523483789824
8,25569236754479
8,42288178060337
10,5072834189321
3,60337825821748
10,9290522748086
2,43922906642443
2,12158059820509
3,98945113324843
4,76622031457832
5,88290961512561
0,896425134146419
1,20525756654805
5,59405572288698
10,1773700784936
4,64824889271984
5,38243544506875
15,966347773572
4,80480672395033
2,60690271915739
6,24676869676836
7,30436930825653
3,96340926551438
2,28339235924746
7,41646392083016
5,34506621923015
2,18329504495134
1,83034696012517
2,75450363964304
3,27204510802417
5,15914821742907
1,5799223222752
3,87659813026786
9,40996153129907
2,86891500550446
7,04321931247172
4,27523577841483
1,08442872114407
8,03484940958353
11,2585609461688
6,79680237735965
4,84642874239341
5,42254690449734
9,54666239228776
7,42817425011477
8,13784503061135
7,14490249534504
5,68320322307359
4,47398906277102
8,45461151144235
11,3632744243357
11,1677698786893
1,52404392579149
7,94193600273849
12,7242161647645
6,22734763652373
3,87849797040575
5,35271204599193
6,66043556185456
3,46894966063067
9,9234267056561
3,69704087009935
11,5558319494373
2,79340057440753
7,87685640480758
15,4406103876219
2,99012741722001
6,31293676278344
5,81821637492703
2,6496536119311
9,74067206207342
2,18383117291837
4,65519628102474
10,3325228633074
8,69216589990771
9,81581718646937
3,82785166180995
4,02761282493811
7,0229633715649
7,06397578923381
5,66944757910589
4,33228257596723
2,30503415726932
2,21016229599053
7,20846159797331
7,02639872785049
3,41111365828113
6,15040723860263
7,30917733984873
3,20715646431727
3,15858397952158
9,31292333975199
4,39799067104208
4,13681751813297
6,1815527299266
7,82437812196053
6,44522502383163
3,82267407941837
9,37450277744775
2,63060071904376
5,95208604236411
7,02491501785156
3,11160014716461
6,08101352983456
4,67325381575557
6,38474255315279
4,17665041707134
2,09745499598382
11,0519296669269
3,43283876118167
4,51603891643866
3,8021953502916
11,4686193651561
4,26445378138139
3,63128052221667
5,79034009027951
0,905650081092931
7,67272451116028
4,37405723062448
3,0594824570811
3,67962543518173
5,64967152728266
9,81898477835355
9,77604113638637
25,6426232537093
11,9291909943237
3,63870471320748
3,71361271344752
13,9606766454571
8,17961812314662
8,89952321154651
4,03776116501406
3,93650202952147
11,9868627680077
4,59820602722669
3,38696440713205
5,89258228307174
1,81827447469452
16,6043355671306
9,0007821454856
9,42888561055486
2,66204578944963
5,21089042489783
8,40273101905161
2,10966336545981
6,80917275446281
5,09791611841482
2,94140156566516
1,89703476923358
7,2473687154791
20,1520621767574
5,43782283939131
3,9626003441019
5,0542075924292
5,34112365527739
6,63217829204958
6,15716611135915
4,16698570129961
13,3449362335401
5,98395362444406
8,91029672923218
1,76238811859224
2,95408879590387
5,69940484800116
9,29402840751645
5,33528199778158
6,81005415428815
7,68235259152964
6,59193891973189
4,67674510651206
5,19522226664879
8,75127017208896
11,8396881605576
1,3982061272972
2,18334829979304
4,61990060950621
9,89514264565236
3,78771519489341
1,96880192153821
4,14755207711965
0,860152444956437
11,4484239829271
13,8114626759454
1,67457019550515
1,85990251932828
5,28177277219491
3,40969137162768
8,3138478228526
8,88071710365574
5,64591404071949
1,70824834051353
12,2247230758063
1,0651021101781
5,59445268399697
1,2267421148962
1,98207630006843
9,02951685903557
6,36969865582034
12,5957128131988
5,7872784035591
2,93192336512372
9,39799689359121
2,88022287446141
1,54313270016477
8,16292999535686
6,81905521588452
12,7349860218185
1,79500004637571
5,02574806905296
3,52666477135317
5,80676592172192
3,05681967610701
4,2248233932716
3,66173340266029
9,51934218871555
3,9676391012107
8,22383078901001
7,84585274826907
1,82558286776432
2,99211186786625
4,34380375658005
2,41249184224655
2,85850404348431
1,54069214139187
11,6586275632277
15,8454097294416
4,17693602327951
2,64695158718034
3,76018351156072
4,01520927852139
9,39953364097741
5,11904196114957
8,3175304920483
1,58524079878638
6,21581271369307
2,96141863986857
7,59515848766536
5,63141833405588
5,06320431579053
8,61475687711599
8,82501221617653
5,30916974486327
8,97713674786805
6,42772868691231
6,26672341346153
3,53663658266266
16,9392562548702
13,0232604651491
4,46170736513652
5,11778270137652
7,84072928471752
3,84007879336147
5,33082926052369
6,18722108329252
2,36484334924926
5,63124035328686
9,55659208179751
12,5816656739979
5,93986373469918
5,05302406628298
7,92766064710742
8,79061688159646
12,8207620437998
4,61376682315722
4,41102630144268
5,90122233718398
6,64818986374527
2,64249193143344
7,17154333857194
1,06899261326466
8,91970681429662
2,60184844580725
4,71649157999266
1,1417480535083
9,05431935872613
6,70499699750647
6,54295570597981
6,75068157722221
5,82622810967303
1,73053225274791
2,21996819212254
15,4370659315336
1,94828569381976
2,32561230913661
4,33258341844792
3,65464160225597
1,81257970984897
12,5996923505923
1,78916686668765
7,03636573200328
13,4194574719164
6,94938039967632
12,4950700175746
0,923620784398418
4,56893486038159
2,01643961717138
13,5833032648046
2,08556364023804
12,6281812009365
10,9258434874644
1,63522186181077
5,00324728027207
10,382895211928
7,84703706703522
6,41598759630219
3,87639339711404
2,92390718381556
4,47740028189372
6,92854119437685
5,1700200671019
7,20221834926427
8,47795209760494
9,49680513044454
1,41160834507977
4,39203294710452
4,85915703644195
6,81964982353594
16,5234064338343
4,21063869150554
1,97615550554536
8,78980485932811
1,14145054343085
7,92018137354796
6,75629844911376
3,28111867866023
4,28738624652402
11,7956888541973
3,41030756689655
4,64499630390733
3,67725310483945
10,5762719948381
2,34257119467962
7,32102378447422
3,49828279453159
5,58688468756348
4,38725073218268
5,30694980872275
2,57549787546081
2,01919351490757
6,34626106345703
11,4639143935611
10,6460571405069
9,79308848347732
0,903394733783627
7,04251982734151
6,17725868695689
9,4667871060582
3,33461607550558
5,22090350363921
0,869730722710664
5,31722306644512
2,17722212122032
1,87310279325644
2,96341695992997
5,47491505859402
11,4949975369825
5,08796923921541
0,955126999308599
1,58297724682005
10,0840167912955
3,82144257018897
7,43581805525755
5,17755400716429
7,76313465325715
7,11841690265506
3,65340873281382
10,2415957232418
7,93491641519524
6,30948129450257
2,26127490011126
20,2703328036101
7,37256052519456
5,63538102038919
9,64939475054567
5,80506494446822
2,08062195781979
9,45991596903152
8,82725000828567
10,6307773697599
7,17775868983322
4,40825807286177
4,09644787886457
2,81126164962106
10,057010093474
5,02121449534963
3,95297664066637
5,55425494468053
2,41392748775024
5,48370414513807
4,84295360287312
9,19364951620757
5,38803796927554
4,24707700157765
9,06153558737133
2,56275455492262
7,46243705367611
2,25791374597232
2,88770697693031
7,44319435449368
1,94357657050091
2,67035536722526
2,34864764844097
10,9979424254626
1,56973614487625
7,95988464889447
9,25817897306239
16,4883454572525
3,80132892756833
3,93897007788942
2,08252286991759
4,73829220144209
9,86944055325056
3,52514820413778
5,3851046504782
12,2634575551151
5,22803179571259
2,5622710874971
10,6095283954357
3,31786785873552
3,67250146811136
5,49278668667427
4,57150371983935
13,4052278451136
10,0090003917809
7,97323960983469
9,90826959956888
8,88269037157959
4,35717643789114
6,05892692755553
5,12432860179056
10,8535374813024
12,2643861511355
3,87382264724656
5,72926206583941
3,31374317303747
1,5927608797789
8,56291384666218
3,32559924735432
1,33597795897039
5,9347114281093
2,60709328488741
9,56096289153155
7,04959075436288
3,19626376371211
1,82707165703101
7,14332072376107
1,5980325201277
5,21528283017536
10,2909975482281
2,29758853623698
9,65987979379465
6,07225413430142
4,6982190998564
2,58347161394244
2,83313436089883
5,21955748920267
0,979238769841713
13,1447384228532
2,50412570492467
16,0206990287359
10,1731692039765
7,77425608186017
1,5331390710058
6,65260029935721
5,13254519668163
3,11640366114278
11,564256914113
17,5014672460506
2,22063910094346
1,43554575432226
5,5714725911483
1,47192704327335
7,33554945176615
10,5168203955627
9,59253361554367
5,35069853100971
13,2706435710747
3,68908203528788
3,73226599433599
5,33700965690332
1,70864525698402
22,331775719579
10,2442084982181
4,37710989307833
8,17444669321239
5,52972374095992
5,49776664831493
8,5533304283985
8,83040302236753
9,33508016566034
2,5549760792723
4,1148318037183
7,44027021055601
4,4520078690226
12,3271016143617
3,57290625253698
4,10686545076328
2,66442701523431
4,98142043248992
1,5291132306299
1,94326412883728
11,2622233397688
3,09073064361874
4,05359440557878
17,579470419587
5,46431836462684
6,0969397007045
7,08944748570165
5,23962535390127
2,08937439400486
1,70281247469073
5,36744990721625
6,82528338139074
12,2548021886858
2,60886488326591
2,34405831403715
4,85016410021877
3,22745671532128
2,02534742703752
1,26383452040214
2,11043635815158
2,56832975828825
3,22827870975937
1,55004763883034
14,1274931126067
7,82609419776638
10,4299145008369
9,20298219266029
2,86568391400884
4,58352770030754
1,02529692343119
2,77455317808973
1,81050838075298
3,2983431519537
1,83160156801519
8,53753747670479
9,72033177650941
8,46541533175534
5,7095685681898
2,10404369712855
5,1021678400296
10,3783339699843
6,56360064140324
1,29299550918271
0,949477880092344
3,38424957685366
3,28306032483267
5,08750348430811
8,5154290590251
8,99148400025163
15,9060469838526
3,68393495915356
6,25733856225196
6,21903256489931
9,13176693487138
6,12505777905189
2,50840178594628
1,41822911309998
9,21102122636937
13,6767414486958
2,93156668152233
6,31899248771299
2,27253969312215
3,18269215793196
10,0273371837644
10,3736342122156
5,8234299569849
6,10589101519584
1,56525430276113
5,03895837447557
4,61012908867312
4,37633445064923
4,3853907746079
2,00949857196685
9,02083666845393
6,54929866937047
1,53666086656521
3,27482389791084
3,17003416669726
1,22451276724211
7,35793019948039
2,89286252093643
2,66227711751715
6,33772704993739
2,73696340111852
2,55286151167337
8,49250412906036
3,75592959402614
11,1173979284798
2,26763586702319
5,838583007855
6,71085074451067
2,40017295408816
3,4402138526667
5,74027352979756
5,02551204858995
6,06604025993276
4,07513838148639
5,97174417699362
11,3513065827947
6,52827578014302
13,0177698211661
4,08512133390125
8,0328229932013
11,1999510905301
2,33022419944466
5,53095015388921
9,93703737594029
6,65512681998762
15,7287131533836
12,3802355693738
5,01739017982969
11,3262035498978
1,13839828310818
2,33675875961198
2,85561930763687
3,59733119069798
2,75217444247633
5,24109792186472
3,91972069400368
7,66481519512557
1,5506094690446
5,37043711253922
2,74043597145809
5,94176279453431
7,39580996978396
8,26773065142348
9,19008557990519
13,072194822962
2,78612786354438
6,77103277515492
8,18069149256713
8,35226387104763
2,32548675163573
3,33065336770459
15,2180641095501
7,05584336095936
3,12418660403229
7,67604474702287
3,21080520280812
3,87808902225416
1,90600326293042
7,88923261089811
12,4337579715418
0,845223209398128
6,51477082909464
3,96131285310718
8,65280214441388
3,35177672132351
3,01082632676723
6,46568630276844
7,48087404812144
5,4051795278057
14,7331435866399
18,6680681518537
9,8044049542984
2,41205503777689
8,03447095830905
8,45719627119534
6,24363140097512
8,08522600585365
3,80960862502868
6,82733565753486
5,10606948999716
6,37455814347778
4,47697726889741
3,95847676325066
4,39558983235977
1,86300551885169
4,05767408499661
8,09414468993323
7,3582502935587
13,2337632529251
1,38699058158484
6,90498667608776
4,23408485518823
1,53193876937621
4,81772352433144
1,10284296945418
2,59639798344118
8,68004220531473
2,48302814626937
13,3875672065046
7,96151011192306
7,92926244204256
7,79652487768387
2,44161331623822
8,3570362950254
3,42160410799516
1,73505754148762
5,17753183069793
2,50318215320352
7,7971442057899
7,41420388415411
4,84416568594822
4,41606816791777
6,34382802487916
3,42598604709153
6,54391911304285
3,19121570947592
3,04268320761333
1,56099046464587
9,5684299674372
3,28853781274637
3,45514014685124
6,98321027604181
1,85427116969622
5,12253803081299
4,21591590151084
1,58736876640462
5,50566546915203
14,4771713769263
5,85131916750844
3,96002379735047
10,5007814922945
8,3863848847356
3,83231082831769
5,7842420369886
14,513039551493
6,48784478339551
6,38764161963212
9,1134393898284
1,87566159082185
2,84977163713727
3,12832665665741
8,40101745763709
3,03051489552479
4,16969872420587
6,05953070337299
4,18572710253811
7,39868372794869
6,50392607469184
6,09171359918786
4,43935554399125
3,14496628550496
5,5731943332195
7,41893320064061
3,66083101401592
1,60350986756331
3,61065367862628
4,96793876988591
4,42596934644944
6,32876918353869
4,36405273690419
16,9063963221821
2,06485044631996
3,81000833227083
3,56892993164101
0,989856948626286
4,77633039209767
11,4914696271929
4,14565619410758
7,59604981368529
1,19933905548724
4,57646636785076
8,01093697377239
9,18091076499844
1,17697916157222
5,55096367593932
5,08552553113666
11,1769085154792
1,79477515599423
7,28906573061777
1,84486121604045
8,48286145712853
2,52684510116049
9,03540194588293
3,05027612874349
3,40022791162611
4,874130047793
2,56779500609882
4,1812724956913
7,39298092413767
3,46586255176593
4,93236059858196
2,77096065010477
10,7600849868785
7,54098478596458
10,8246109640812
