4,05461074069517
4,06373156093498
6,40767040903757
5,7806025571789
4,0102274621008
5,99467315854394
6,34909700036966
4,86521309750767
4,32640950867718
4,16204961864059
4,45351083164443
5,1493194566524
4,95964769712409
7,31156051887112
4,51515981599613
7,17525715590053
10,4320376441623
4,37615890298755
12,0215510556756
9,69078830451049
6,42212590088121
5,8740324507934
5,29655062376774
6,81080052758378
6,04754146280927
5,35424631499653
11,9025672959427
8,36281845280429
6,53157468317124
6,19244597482158
4,56438601268243
12,983313820719
4,29750681061932
7,80387706159836
5,49229369914012
7,14830616766511
6,66777037519613
4,77845971779978
4,32349974223023
5,56846003868003
5,54833077302597
5,92688119168107
4,46834230836777
7,17462942086349
4,99372374891118
5,88731988582708
5,8614131084409
6,14358122504347
4,89225839283417
7,97304439020028
6,84405644604943
4,93302707235802
5,49280357659616
6,29503299254753
7,91552109349013
5,65154696382434
7,03148657367808
7,68380239965252
4,13420208151452
6,76431672194099
9,92085474169633
5,8413728165503
5,22419310475155
4,60991148877063
6,26961366840426
6,78190138561714
4,71128994964956
4,11254552845162
4,71961834917933
4,41073697923874
5,75550850882876
19,9583272974977
10,3061025589624
11,41164567839
5,26411034770942
5,56730617141126
4,43169402202857
5,10500443066678
4,2430790116414
8,84776843260585
12,0989477984487
6,13523739689475
6,48883971196279
7,88518320073528
5,39402180301787
5,20631509927681
4,79873273868422
6,09889342411157
5,8966140966198
6,76688357011863
7,6953895053624
8,14296502059642
4,60040500557034
5,67158969072591
5,5649364112185
12,4728121325306
6,07817904941664
4,12975189957409
4,66739343737988
6,85857520072159
4,39185948543772
8,7544046915603
5,86205870397355
4,16309164145143
4,04887880709748
5,772763667905
5,83259345502807
9,66344121743154
4,71087238082893
4,30099927513406
4,34782519497221
8,302855514828
6,59648409492046
5,52808384077274
4,10537871272598
5,53607639372886
6,66714430291178
7,80483401776931
6,47028403465371
4,86149540280005
5,93324940024559
4,0309833752133
6,60022094946014
6,24239818183055
4,38640170898894
4,11741204212472
4,52249061833628
10,3269536313799
4,19814023939691
8,28629410697115
9,91019768836769
4,7327511948737
7,05765272961836
7,28066195363788
4,79081288642392
5,6561249162422
4,12291857699838
8,47247444151114
12,8188509012813
6,89785201160951
6,94121808170421
6,40124123688016
4,38901330287033
4,59689009064076
5,27442206303422
12,7537633093966
6,10969061188326
4,65363573910843
4,26069713036734
5,2113067566614
6,03886071574481
13,0965967760089
4,28774148468021
6,55277027389603
10,1364988161654
4,27544570952861
6,18493268193927
4,12563728188411
4,04859313101638
5,76045145632982
10,6031832728764
5,08670340803517
8,39705741050248
5,78526001708765
4,69060008050021
5,44531491803582
5,85237028690352
5,69228599727206
4,92774025075678
6,14435690622226
6,86498172753747
4,60545487654104
8,95287115126783
4,57869155903489
6,32010453625058
7,41122710617819
7,76930938814615
4,19045017090902
5,23610528474323
6,40398642309385
7,97766687181324
4,61157777795953
4,61823249736263
5,9802388872943
4,75549885467433
4,2366599560304
5,62669873298238
4,37591564167515
7,10635498757174
5,43443437217288
5,38442829339659
7,08071922564852
7,99129094069887
4,37027073344581
9,42188422432498
4,0161778490343
4,58353924516292
4,54352631200199
5,66744981716456
6,93275123581824
4,35637570041794
6,66592626445094
6,02899331659664
5,28803109825933
4,60180591541238
4,30279192511501
7,96188594503719
7,10271005992064
4,01213213231211
5,48141123330936
5,73434080292578
5,77033265865519
4,3356776134094
4,65117924670849
5,39244347110129
6,6901800808692
7,28127947880735
5,50030940082149
10,0490854094925
4,1405234637113
6,25831277103346
5,03077083958035
4,20259318348975
9,37168040922628
10,00437112068
8,09231004523097
5,16231460804471
6,04215396809153
4,93013583448794
6,75660550431945
4,86443645970665
5,23966448845749
